Месяц;Стратегия;Дата;Кампания;Показы;Клики;Расход(руб.);Лиды_deti;Лиды_parkour;Звонок;Лиды_vozdushnya-gimnastika_
май;Ручная;04.05.2023;[Поиск] Акробатика. Москва;150;4;246.01;0;0;0;0
май;Автоматическая;04.05.2023;[РСЯ] vozdushnya-gimnastika;4439;40;1301.62;0;0;0;0
май;Автоматическая;04.05.2023;01.12 [РСЯ] deti CPA 1170;731;8;0;0;0;0;0
май;Автоматическая;04.05.2023;01.12 [РСЯ] vzroslye. CPA 1000;299;5;0;0;0;0;0
май;Автоматическая;04.05.2023;09.01 [Мастер кампаний] deti;543;3;0;0;0;0;0
май;Автоматическая;04.05.2023;09.01.23 ДРР [РСЯ] Общая;197;3;960;1;0;0;0
май;Автоматическая;04.05.2023;16.01 [РСЯ] parkour. CPA 1000;43;0;0;0;0;0;0
май;Ручная;05.05.2023;[Поиск] Паркур. Москва;66;6;388.5;0;0;0;0
май;Ручная;05.05.2023;[Поиск] Воздушная гимнастика. Москва;24;1;21.33;0;0;0;0
май;Ручная;05.05.2023;[Поиск] Цирковое искусство. Москва;33;3;93.55;0;0;0;0
май;Ручная;05.05.2023;[Поиск] Акробатика. Москва;135;1;56.43;0;0;0;0
май;Автоматическая;05.05.2023;[РСЯ] vozdushnya-gimnastika;6089;63;2617.51;0;0;0;2
май;Автоматическая;05.05.2023;01.12 [РСЯ] deti CPA 1170;2439;9;0;0;0;0;0
май;Автоматическая;05.05.2023;01.12 [РСЯ] vzroslye. CPA 1000;1889;47;0;0;0;0;0
май;Автоматическая;05.05.2023;09.01 [Мастер кампаний] deti;832;7;0;0;0;0;0
май;Автоматическая;05.05.2023;09.01.23 ДРР [РСЯ] Общая;2823;18;0;0;0;0;0
май;Автоматическая;05.05.2023;16.01 [РСЯ] parkour. CPA 1000;1244;6;0;0;0;0;0
май;Ручная;06.05.2023;[Поиск] Паркур. Москва;83;0;0;0;0;0;0
май;Ручная;06.05.2023;[Поиск] Воздушная гимнастика. Москва;24;0;0;0;0;0;0
май;Ручная;06.05.2023;[Поиск] Цирковое искусство. Москва;26;1;51.11;0;0;0;0
май;Ручная;06.05.2023;[Поиск] Акробатика. Москва;171;7;241.07;0;0;0;0
май;Автоматическая;06.05.2023;[РСЯ] vozdushnya-gimnastika;1011;8;267.09;0;0;0;0
май;Автоматическая;06.05.2023;01.12 [РСЯ] deti CPA 1170;870;6;0;0;0;0;0
май;Автоматическая;06.05.2023;01.12 [РСЯ] vzroslye. CPA 1000;77;1;0;0;0;0;0
май;Автоматическая;06.05.2023;09.01 [Мастер кампаний] deti;21;1;0;0;0;0;0
май;Автоматическая;06.05.2023;09.01.23 ДРР [РСЯ] Общая;1389;11;1920;2;0;0;0
май;Автоматическая;06.05.2023;16.01 [РСЯ] parkour. CPA 1000;223;4;0;0;0;0;0
май;Ручная;07.05.2023;[Поиск] Паркур. Москва;82;5;359.95;0;0;0;0
май;Ручная;07.05.2023;[Поиск] Воздушная гимнастика. Москва;29;0;0;0;0;0;0
май;Ручная;07.05.2023;[Поиск] Цирковое искусство. Москва;37;0;0;0;0;0;0
май;Ручная;07.05.2023;[Поиск] Акробатика. Москва;156;12;439.16;0;0;0;0
май;Автоматическая;07.05.2023;[РСЯ] vozdushnya-gimnastika;8498;72;1863.16;0;0;0;1
май;Автоматическая;07.05.2023;01.12 [РСЯ] deti CPA 1170;24;0;0;0;0;0;0
май;Автоматическая;07.05.2023;01.12 [РСЯ] vzroslye. CPA 1000;1919;25;0;0;0;0;0
май;Автоматическая;07.05.2023;09.01 [Мастер кампаний] deti;39;2;0;0;0;0;0
май;Автоматическая;07.05.2023;09.01.23 ДРР [РСЯ] Общая;1796;12;0;0;0;0;0
май;Автоматическая;07.05.2023;16.01 [РСЯ] parkour. CPA 1000;186;2;0;0;0;0;0
май;Ручная;08.05.2023;[Поиск] Паркур. Москва;70;4;105.26;0;0;0;0
май;Ручная;08.05.2023;[Поиск] Воздушная гимнастика. Москва;35;1;13.54;0;0;0;0
май;Ручная;08.05.2023;[Поиск] Цирковое искусство. Москва;22;1;26.53;0;0;0;0
май;Ручная;08.05.2023;[Поиск] Акробатика. Москва;154;12;540.46;0;0;1;0
май;Автоматическая;08.05.2023;[РСЯ] vozdushnya-gimnastika;8551;69;2362.6;0;0;0;0
май;Автоматическая;08.05.2023;01.12 [РСЯ] deti CPA 1170;4;0;0;0;0;0;0
май;Автоматическая;08.05.2023;01.12 [РСЯ] vzroslye. CPA 1000;182;4;0;0;0;0;0
май;Автоматическая;08.05.2023;09.01 [Мастер кампаний] deti;17;2;0;0;0;0;0
май;Автоматическая;08.05.2023;09.01.23 ДРР [РСЯ] Общая;952;15;960;1;0;0;0
май;Автоматическая;08.05.2023;16.01 [РСЯ] parkour. CPA 1000;1;0;0;0;0;0;0
май;Ручная;09.05.2023;[Поиск] Паркур. Москва;78;4;132.79;0;0;0;0
май;Ручная;09.05.2023;[Поиск] Воздушная гимнастика. Москва;28;1;48.67;0;0;0;0
май;Ручная;09.05.2023;[Поиск] Цирковое искусство. Москва;35;3;116.14;0;0;0;0
май;Ручная;09.05.2023;[Поиск] Акробатика. Москва;131;11;480.37;0;0;0;0
май;Автоматическая;09.05.2023;[РСЯ] vozdushnya-gimnastika;3036;27;828.9;0;0;0;2
май;Автоматическая;09.05.2023;01.12 [РСЯ] vzroslye. CPA 1000;1;0;0;0;0;0;0
май;Автоматическая;09.05.2023;09.01 [Мастер кампаний] deti;4;1;0;0;0;0;0
май;Автоматическая;09.05.2023;09.01.23 ДРР [РСЯ] Общая;238;2;0;0;0;0;0
май;Ручная;10.05.2023;[Поиск] Паркур. Москва;86;4;199.11;0;0;0;0
май;Ручная;10.05.2023;[Поиск] Воздушная гимнастика. Москва;45;1;51.02;0;0;0;0
май;Ручная;10.05.2023;[Поиск] Цирковое искусство. Москва;28;1;35.92;0;0;0;0
май;Ручная;10.05.2023;[Поиск] Акробатика. Москва;192;11;487.03;0;0;0;0
май;Автоматическая;10.05.2023;[РСЯ] vozdushnya-gimnastika;8394;59;2218.97;0;0;0;1
май;Автоматическая;10.05.2023;09.01 [Мастер кампаний] deti;7;1;0;0;0;0;0
май;Автоматическая;10.05.2023;09.01.23 ДРР [РСЯ] Общая;26;0;0;0;0;0;0
май;Ручная;11.05.2023;[Поиск] Паркур. Москва;88;3;146.61;0;0;0;0
май;Ручная;11.05.2023;[Поиск] Воздушная гимнастика. Москва;54;1;35.12;0;0;0;0
май;Ручная;11.05.2023;[Поиск] Цирковое искусство. Москва;36;1;9.67;0;0;0;0
май;Ручная;11.05.2023;[Поиск] Акробатика. Москва;196;9;343.37;0;0;0;0
май;Автоматическая;11.05.2023;[РСЯ] vozdushnya-gimnastika;5087;26;1009.51;0;0;0;2
май;Автоматическая;11.05.2023;01.12 [РСЯ] deti CPA 1170;4043;27;1404;1;0;0;0
май;Автоматическая;11.05.2023;01.12 [РСЯ] vzroslye. CPA 1000;14813;190;0;0;0;0;0
май;Автоматическая;11.05.2023;09.01 [Мастер кампаний] deti;362;6;0;0;0;0;0
май;Автоматическая;11.05.2023;09.01.23 ДРР [РСЯ] Общая;2559;25;1920;2;0;0;0
май;Автоматическая;11.05.2023;16.01 [РСЯ] parkour. CPA 1000;4156;18;1200;0;1;0;0
май;Ручная;12.05.2023;[Поиск] Паркур. Москва;57;4;155.13;0;0;0;0
май;Ручная;12.05.2023;[Поиск] Воздушная гимнастика. Москва;44;3;63.98;0;0;0;0
май;Ручная;12.05.2023;[Поиск] Цирковое искусство. Москва;41;3;106.87;0;0;0;0
май;Ручная;12.05.2023;[Поиск] Акробатика. Москва;221;9;357.09;0;0;0;0
май;Автоматическая;12.05.2023;[РСЯ] vozdushnya-gimnastika;1428;15;592.03;0;0;0;2
май;Автоматическая;12.05.2023;01.12 [РСЯ] deti CPA 1170;4215;23;0;0;0;0;0
май;Автоматическая;12.05.2023;01.12 [РСЯ] vzroslye. CPA 1000;2157;31;0;0;0;0;0
май;Автоматическая;12.05.2023;09.01 [Мастер кампаний] deti;349;9;0;0;0;0;0
май;Автоматическая;12.05.2023;09.01.23 ДРР [РСЯ] Общая;3159;28;1920;2;0;0;0
май;Автоматическая;12.05.2023;16.01 [РСЯ] parkour. CPA 1000;862;6;0;0;0;0;0
май;Ручная;13.05.2023;[Поиск] Паркур. Москва;97;6;247.51;0;0;0;0
май;Ручная;13.05.2023;[Поиск] Воздушная гимнастика. Москва;43;2;64.15;0;0;0;0
май;Ручная;13.05.2023;[Поиск] Цирковое искусство. Москва;22;0;0;0;0;0;0
май;Ручная;13.05.2023;[Поиск] Акробатика. Москва;227;8;399.42;0;0;0;0
май;Автоматическая;13.05.2023;[РСЯ] vozdushnya-gimnastika;2207;14;455.36;0;0;0;1
май;Автоматическая;13.05.2023;01.12 [РСЯ] deti CPA 1170;217;0;0;0;0;0;0
май;Автоматическая;13.05.2023;01.12 [РСЯ] vzroslye. CPA 1000;607;7;0;0;0;0;0
май;Автоматическая;13.05.2023;09.01 [Мастер кампаний] deti;275;4;0;0;0;0;0
май;Автоматическая;13.05.2023;09.01.23 ДРР [РСЯ] Общая;792;10;0;0;0;0;0
май;Автоматическая;13.05.2023;16.01 [РСЯ] parkour. CPA 1000;53;1;0;0;0;0;0
май;Ручная;14.05.2023;[Поиск] Паркур. Москва;79;5;157.99;0;0;0;0
май;Ручная;14.05.2023;[Поиск] Воздушная гимнастика. Москва;38;4;74.9;0;0;0;0
май;Ручная;14.05.2023;[Поиск] Цирковое искусство. Москва;25;0;0;0;0;0;0
май;Ручная;14.05.2023;[Поиск] Акробатика. Москва;244;8;306.91;0;0;0;0
май;Автоматическая;14.05.2023;[РСЯ] vozdushnya-gimnastika;8197;45;1600.13;0;0;0;1
май;Автоматическая;14.05.2023;01.12 [РСЯ] deti CPA 1170;7985;23;2808;2;0;0;0
май;Автоматическая;14.05.2023;01.12 [РСЯ] vzroslye. CPA 1000;4389;55;0;0;0;0;0
май;Автоматическая;14.05.2023;09.01 [Мастер кампаний] deti;795;9;0;0;0;0;0
май;Автоматическая;14.05.2023;09.01.23 ДРР [РСЯ] Общая;2983;32;0;0;0;0;0
май;Автоматическая;14.05.2023;16.01 [РСЯ] parkour. CPA 1000;4354;26;0;0;0;0;0
май;Ручная;15.05.2023;[Поиск] Паркур. Москва;84;4;140.49;0;0;0;0
май;Ручная;15.05.2023;[Поиск] Воздушная гимнастика. Москва;54;1;24.86;0;0;0;0
май;Ручная;15.05.2023;[Поиск] Цирковое искусство. Москва;68;0;0;0;0;0;0
май;Ручная;15.05.2023;[Поиск] Акробатика. Москва;230;15;655.45;0;0;0;0
май;Автоматическая;15.05.2023;[РСЯ] vozdushnya-gimnastika;14676;81;2634.11;0;0;0;2
май;Автоматическая;15.05.2023;01.12 [РСЯ] deti CPA 1170;436;4;0;0;0;0;0
май;Автоматическая;15.05.2023;01.12 [РСЯ] vzroslye. CPA 1000;2018;22;0;0;0;0;0
май;Автоматическая;15.05.2023;09.01 [Мастер кампаний] deti;391;11;0;0;0;0;0
май;Автоматическая;15.05.2023;09.01.23 ДРР [РСЯ] Общая;2039;21;1920;2;0;0;0
май;Автоматическая;15.05.2023;16.01 [РСЯ] parkour. CPA 1000;714;4;0;0;0;0;0
май;Ручная;16.05.2023;[Поиск] Паркур. Москва;77;3;124.91;0;0;0;0
май;Ручная;16.05.2023;[Поиск] Воздушная гимнастика. Москва;34;1;62.23;0;0;0;0
май;Ручная;16.05.2023;[Поиск] Цирковое искусство. Москва;30;0;0;0;0;0;0
май;Ручная;16.05.2023;[Поиск] Акробатика. Москва;171;5;246.93;0;0;0;0
май;Автоматическая;16.05.2023;[РСЯ] vozdushnya-gimnastika;1003;6;177.36;0;0;0;1
май;Автоматическая;16.05.2023;01.12 [РСЯ] deti CPA 1170;2825;13;1404;1;0;0;0
май;Автоматическая;16.05.2023;01.12 [РСЯ] vzroslye. CPA 1000;1377;21;0;0;0;0;0
май;Автоматическая;16.05.2023;09.01 [Мастер кампаний] deti;76;6;0;0;0;0;0
май;Автоматическая;16.05.2023;09.01.23 ДРР [РСЯ] Общая;6173;41;960;1;0;0;0
май;Автоматическая;16.05.2023;16.01 [РСЯ] parkour. CPA 1000;1076;8;0;0;0;0;0
